證券代碼	簡稱	年月日	收盤價
Y9999  	加權指數     	20070313	 7684.00
Y9999  	加權指數     	20070314	 7570.27
Y9999  	加權指數     	20070315	 7695.96
Y9999  	加權指數     	20070316	 7719.80
Y9999  	加權指數     	20070319	 7737.46
Y9999  	加權指數     	20070320	 7736.20
Y9999  	加權指數     	20070321	 7757.03
Y9999  	加權指數     	20070322	 7823.67
Y9999  	加權指數     	20070323	 7859.32
Y9999  	加權指數     	20070326	 7877.82
Y9999  	加權指數     	20070327	 7845.17
Y9999  	加權指數     	20070328	 7788.14
Y9999  	加權指數     	20070329	 7848.33
Y9999  	加權指數     	20070330	 7884.41
Y9999  	加權指數     	20070402	 7884.99
Y9999  	加權指數     	20070403	 7932.91
Y9999  	加權指數     	20070404	 8004.61
Y9999  	加權指數     	20070409	 8056.56
Y9999  	加權指數     	20070410	 8048.39
Y9999  	加權指數     	20070411	 8084.45
Y9999  	加權指數     	20070412	 8075.20
Y9999  	加權指數     	20070413	 8002.30
Y9999  	加權指數     	20070414	 8045.12
Y9999  	加權指數     	20070416	 8043.54
Y9999  	加權指數     	20070417	 7959.29
Y9999  	加權指數     	20070418	 8003.31
Y9999  	加權指數     	20070419	 7888.63
Y9999  	加權指數     	20070420	 7942.67
Y9999  	加權指數     	20070423	 8010.46
Y9999  	加權指數     	20070424	 8045.01
Y9999  	加權指數     	20070425	 7984.65
Y9999  	加權指數     	20070426	 8000.04
Y9999  	加權指數     	20070427	 7949.42
Y9999  	加權指數     	20070430	 7875.42
Y9999  	加權指數     	20070502	 7903.04
Y9999  	加權指數     	20070503	 7926.66
Y9999  	加權指數     	20070504	 8066.06
Y9999  	加權指數     	20070507	 8115.27
Y9999  	加權指數     	20070508	 8095.84
Y9999  	加權指數     	20070509	 8052.70
Y9999  	加權指數     	20070510	 8096.86
Y9999  	加權指數     	20070511	 8031.54
Y9999  	加權指數     	20070514	 8030.56
Y9999  	加權指數     	20070515	 7975.03
Y9999  	加權指數     	20070516	 7988.57
Y9999  	加權指數     	20070517	 8037.96
Y9999  	加權指數     	20070518	 8034.14
Y9999  	加權指數     	20070521	 8141.59
Y9999  	加權指數     	20070522	 8188.63
Y9999  	加權指數     	20070523	 8221.79
Y9999  	加權指數     	20070524	 8216.41
Y9999  	加權指數     	20070525	 8159.97
Y9999  	加權指數     	20070528	 8156.82
Y9999  	加權指數     	20070529	 8181.49
Y9999  	加權指數     	20070530	 8147.34
Y9999  	加權指數     	20070531	 8144.95
Y9999  	加權指數     	20070601	 8249.90
Y9999  	加權指數     	20070604	 8294.79
Y9999  	加權指數     	20070605	 8303.99
Y9999  	加權指數     	20070606	 8314.68
Y9999  	加權指數     	20070607	 8355.26
Y9999  	加權指數     	20070608	 8300.71
Y9999  	加權指數     	20070611	 8338.88
Y9999  	加權指數     	20070612	 8370.26
Y9999  	加權指數     	20070613	 8346.39
Y9999  	加權指數     	20070614	 8450.72
Y9999  	加權指數     	20070615	 8573.64
Y9999  	加權指數     	20070620	 8755.88
Y9999  	加權指數     	20070621	 8851.99
Y9999  	加權指數     	20070622	 8846.39
Y9999  	加權指數     	20070623	 8812.91
Y9999  	加權指數     	20070625	 8939.19
Y9999  	加權指數     	20070626	 8865.75
Y9999  	加權指數     	20070627	 8844.22
Y9999  	加權指數     	20070628	 8892.83
Y9999  	加權指數     	20070629	 8883.21
Y9999  	加權指數     	20070702	 8939.49
Y9999  	加權指數     	20070703	 8996.20
Y9999  	加權指數     	20070704	 9068.98
Y9999  	加權指數     	20070705	 9148.78
Y9999  	加權指數     	20070706	 9188.31
Y9999  	加權指數     	20070709	 9369.84
Y9999  	加權指數     	20070710	 9384.73
Y9999  	加權指數     	20070711	 9290.95
Y9999  	加權指數     	20070712	 9354.41
Y9999  	加權指數     	20070713	 9471.30
Y9999  	加權指數     	20070716	 9417.32
Y9999  	加權指數     	20070717	 9509.73
Y9999  	加權指數     	20070718	 9485.35
Y9999  	加權指數     	20070719	 9473.31
Y9999  	加權指數     	20070720	 9585.90
Y9999  	加權指數     	20070723	 9621.57
Y9999  	加權指數     	20070724	 9744.06
Y9999  	加權指數     	20070725	 9740.13
Y9999  	加權指數     	20070726	 9566.42
Y9999  	加權指數     	20070727	 9162.28
Y9999  	加權指數     	20070730	 9072.57
Y9999  	加權指數     	20070731	 9287.25
Y9999  	加權指數     	20070801	 8891.88
Y9999  	加權指數     	20070802	 8950.57
Y9999  	加權指數     	20070803	 9057.82
Y9999  	加權指數     	20070806	 8941.73
Y9999  	加權指數     	20070807	 8862.31
Y9999  	加權指數     	20070808	 9099.46
Y9999  	加權指數     	20070809	 9182.60
Y9999  	加權指數     	20070810	 8931.31
Y9999  	加權指數     	20070813	 8938.96
Y9999  	加權指數     	20070814	 8910.99
Y9999  	加權指數     	20070815	 8593.04
Y9999  	加權指數     	20070816	 8201.37
Y9999  	加權指數     	20070817	 8090.29
Y9999  	加權指數     	20070820	 8515.60
Y9999  	加權指數     	20070821	 8479.08
Y9999  	加權指數     	20070822	 8493.46
Y9999  	加權指數     	20070823	 8732.84
Y9999  	加權指數     	20070824	 8690.09
Y9999  	加權指數     	20070827	 8718.31
Y9999  	加權指數     	20070828	 8727.55
Y9999  	加權指數     	20070829	 8643.32
Y9999  	加權指數     	20070830	 8771.21
Y9999  	加權指數     	20070831	 8982.16
Y9999  	加權指數     	20070903	 8979.96
Y9999  	加權指數     	20070904	 8922.98
Y9999  	加權指數     	20070905	 8913.85
Y9999  	加權指數     	20070906	 9017.08
Y9999  	加權指數     	20070907	 9018.08
Y9999  	加權指數     	20070910	 8937.58
Y9999  	加權指數     	20070911	 9003.12
Y9999  	加權指數     	20070912	 9018.12
Y9999  	加權指數     	20070913	 8927.42
Y9999  	加權指數     	20070914	 9031.63
Y9999  	加權指數     	20070917	 8899.91
Y9999  	加權指數     	20070919	 8926.38
Y9999  	加權指數     	20070920	 8983.03
Y9999  	加權指數     	20070921	 9105.28
Y9999  	加權指數     	20070926	 9257.47
Y9999  	加權指數     	20070927	 9413.65
Y9999  	加權指數     	20070928	 9411.95
Y9999  	加權指數     	20070929	 9476.52
Y9999  	加權指數     	20071001	 9488.50
Y9999  	加權指數     	20071002	 9623.25
Y9999  	加權指數     	20071003	 9700.07
Y9999  	加權指數     	20071004	 9627.39
Y9999  	加權指數     	20071005	 9617.26
Y9999  	加權指數     	20071008	 9717.17
Y9999  	加權指數     	20071009	 9639.83
Y9999  	加權指數     	20071011	 9697.67
Y9999  	加權指數     	20071012	 9496.47
Y9999  	加權指數     	20071015	 9518.45
Y9999  	加權指數     	20071016	 9592.47
Y9999  	加權指數     	20071017	 9562.16
Y9999  	加權指數     	20071018	 9637.07
Y9999  	加權指數     	20071019	 9611.72
Y9999  	加權指數     	20071022	 9360.63
Y9999  	加權指數     	20071023	 9502.39
Y9999  	加權指數     	20071024	 9442.62
Y9999  	加權指數     	20071025	 9568.26
Y9999  	加權指數     	20071026	 9631.51
Y9999  	加權指數     	20071029	 9809.88
Y9999  	加權指數     	20071030	 9757.93
Y9999  	加權指數     	20071031	 9711.37
Y9999  	加權指數     	20071101	 9598.23
Y9999  	加權指數     	20071102	 9273.09
Y9999  	加權指數     	20071105	 9308.60
Y9999  	加權指數     	20071106	 9292.80
Y9999  	加權指數     	20071107	 9300.22
Y9999  	加權指數     	20071108	 8937.58
Y9999  	加權指數     	20071109	 8970.92
Y9999  	加權指數     	20071112	 8670.61
Y9999  	加權指數     	20071113	 8727.21
Y9999  	加權指數     	20071114	 8942.93
Y9999  	加權指數     	20071115	 8905.41
Y9999  	加權指數     	20071116	 8764.82
Y9999  	加權指數     	20071119	 8680.71
Y9999  	加權指數     	20071120	 8680.86
Y9999  	加權指數     	20071121	 8484.11
Y9999  	加權指數     	20071122	 8499.37
Y9999  	加權指數     	20071123	 8342.20
Y9999  	加權指數     	20071126	 8528.33
Y9999  	加權指數     	20071127	 8375.76
Y9999  	加權指數     	20071128	 8276.26
Y9999  	加權指數     	20071129	 8447.03
Y9999  	加權指數     	20071130	 8586.40
Y9999  	加權指數     	20071203	 8583.84
Y9999  	加權指數     	20071204	 8651.28
Y9999  	加權指數     	20071205	 8676.95
Y9999  	加權指數     	20071206	 8694.41
Y9999  	加權指數     	20071207	 8722.38
Y9999  	加權指數     	20071210	 8598.03
Y9999  	加權指數     	20071211	 8638.33
Y9999  	加權指數     	20071212	 8490.84
Y9999  	加權指數     	20071213	 8187.95
Y9999  	加權指數     	20071214	 8118.08
Y9999  	加權指數     	20071217	 7830.85
Y9999  	加權指數     	20071218	 7807.39
Y9999  	加權指數     	20071219	 8014.31
Y9999  	加權指數     	20071220	 7857.08
Y9999  	加權指數     	20071221	 7941.44
Y9999  	加權指數     	20071224	 8135.48
Y9999  	加權指數     	20071225	 8167.07
Y9999  	加權指數     	20071226	 8156.39
Y9999  	加權指數     	20071227	 8313.72
Y9999  	加權指數     	20071228	 8396.95
Y9999  	加權指數     	20071231	 8506.28
Y9999  	加權指數     	20080102	 8323.05
Y9999  	加權指數     	20080103	 8184.20
Y9999  	加權指數     	20080104	 8221.10
Y9999  	加權指數     	20080107	 7883.37
Y9999  	加權指數     	20080108	 7962.91
Y9999  	加權指數     	20080109	 8085.06
Y9999  	加權指數     	20080110	 8057.27
Y9999  	加權指數     	20080111	 8029.31
Y9999  	加權指數     	20080114	 8173.41
Y9999  	加權指數     	20080115	 8428.84
Y9999  	加權指數     	20080116	 8179.54
Y9999  	加權指數     	20080117	 8101.63
Y9999  	加權指數     	20080118	 8184.65
Y9999  	加權指數     	20080121	 8110.20
Y9999  	加權指數     	20080122	 7581.96
Y9999  	加權指數     	20080123	 7408.40
Y9999  	加權指數     	20080124	 7517.05
Y9999  	加權指數     	20080125	 7739.59
Y9999  	加權指數     	20080128	 7485.79
Y9999  	加權指數     	20080129	 7576.42
Y9999  	加權指數     	20080130	 7543.50
Y9999  	加權指數     	20080131	 7521.13
Y9999  	加權指數     	20080201	 7673.99
Y9999  	加權指數     	20080212	 7553.30
Y9999  	加權指數     	20080213	 7550.55
Y9999  	加權指數     	20080214	 7865.28
Y9999  	加權指數     	20080215	 7876.37
Y9999  	加權指數     	20080218	 7890.90
Y9999  	加權指數     	20080219	 8024.41
Y9999  	加權指數     	20080220	 7894.47
Y9999  	加權指數     	20080221	 8085.93
Y9999  	加權指數     	20080222	 8108.71
Y9999  	加權指數     	20080225	 8286.31
Y9999  	加權指數     	20080226	 8307.67
Y9999  	加權指數     	20080227	 8462.08
Y9999  	加權指數     	20080229	 8412.76
Y9999  	加權指數     	20080303	 8262.87
Y9999  	加權指數     	20080304	 8470.11
Y9999  	加權指數     	20080305	 8483.95
Y9999  	加權指數     	20080306	 8658.64
Y9999  	加權指數     	20080307	 8531.38
Y9999  	加權指數     	20080310	 8299.37
Y9999  	加權指數     	20080311	 8381.60
Y9999  	加權指數     	20080312	 8435.30
Y9999  	加權指數     	20080313	 8210.99
Y9999  	加權指數     	20080314	 8161.39
Y9999  	加權指數     	20080317	 8005.46
Y9999  	加權指數     	20080318	 8057.82
Y9999  	加權指數     	20080319	 8179.35
Y9999  	加權指數     	20080320	 8337.62
Y9999  	加權指數     	20080321	 8524.99
Y9999  	加權指數     	20080324	 8865.35
Y9999  	加權指數     	20080325	 8795.09
Y9999  	加權指數     	20080326	 8768.02
Y9999  	加權指數     	20080327	 8605.95
Y9999  	加權指數     	20080328	 8623.48
Y9999  	加權指數     	20080331	 8572.59
Y9999  	加權指數     	20080401	 8419.72
Y9999  	加權指數     	20080402	 8605.32
Y9999  	加權指數     	20080403	 8596.34
Y9999  	加權指數     	20080407	 8729.79
Y9999  	加權指數     	20080408	 8672.85
Y9999  	加權指數     	20080409	 8667.93
Y9999  	加權指數     	20080410	 8829.40
Y9999  	加權指數     	20080411	 8909.58
Y9999  	加權指數     	20080414	 8892.68
Y9999  	加權指數     	20080415	 8924.78
Y9999  	加權指數     	20080416	 9066.04
Y9999  	加權指數     	20080417	 9090.43
Y9999  	加權指數     	20080418	 9074.34
Y9999  	加權指數     	20080421	 9083.32
Y9999  	加權指數     	20080422	 9037.25
Y9999  	加權指數     	20080423	 9008.49
Y9999  	加權指數     	20080424	 8990.33
Y9999  	加權指數     	20080425	 8947.83
Y9999  	加權指數     	20080428	 9079.60
Y9999  	加權指數     	20080429	 8891.74
Y9999  	加權指數     	20080430	 8919.92
Y9999  	加權指數     	20080502	 8963.63
Y9999  	加權指數     	20080505	 8837.07
Y9999  	加權指數     	20080506	 8857.37
Y9999  	加權指數     	20080507	 8926.34
Y9999  	加權指數     	20080508	 8866.62
Y9999  	加權指數     	20080509	 8792.39
Y9999  	加權指數     	20080512	 8830.05
Y9999  	加權指數     	20080513	 8989.53
Y9999  	加權指數     	20080514	 9018.42
Y9999  	加權指數     	20080515	 9157.18
Y9999  	加權指數     	20080516	 9197.41
Y9999  	加權指數     	20080519	 9295.20
Y9999  	加權指數     	20080520	 9068.89
Y9999  	加權指數     	20080521	 9015.57
Y9999  	加權指數     	20080522	 9008.03
Y9999  	加權指數     	20080523	 8834.73
Y9999  	加權指數     	20080526	 8707.83
Y9999  	加權指數     	20080527	 8778.39
Y9999  	加權指數     	20080528	 8665.73
Y9999  	加權指數     	20080529	 8684.92
Y9999  	加權指數     	20080530	 8619.08
Y9999  	加權指數     	20080602	 8724.47
Y9999  	加權指數     	20080603	 8579.43
Y9999  	加權指數     	20080604	 8627.80
Y9999  	加權指數     	20080605	 8738.46
Y9999  	加權指數     	20080606	 8745.35
Y9999  	加權指數     	20080609	 8587.96
Y9999  	加權指數     	20080610	 8370.00
Y9999  	加權指數     	20080611	 8345.59
Y9999  	加權指數     	20080612	 8062.31
Y9999  	加權指數     	20080613	 8105.59
Y9999  	加權指數     	20080616	 8169.77
Y9999  	加權指數     	20080617	 8201.79
Y9999  	加權指數     	20080618	 8217.58
Y9999  	加權指數     	20080619	 8047.74
Y9999  	加權指數     	20080620	 7902.44
Y9999  	加權指數     	20080623	 7876.49
Y9999  	加權指數     	20080624	 7738.12
Y9999  	加權指數     	20080625	 7855.06
Y9999  	加權指數     	20080626	 7811.80
Y9999  	加權指數     	20080627	 7548.76
Y9999  	加權指數     	20080630	 7523.54
Y9999  	加權指數     	20080701	 7407.98
Y9999  	加權指數     	20080702	 7353.86
Y9999  	加權指數     	20080703	 7394.10
Y9999  	加權指數     	20080704	 7228.41
Y9999  	加權指數     	20080707	 7341.11
Y9999  	加權指數     	20080708	 7051.85
Y9999  	加權指數     	20080709	 7048.25
Y9999  	加權指數     	20080710	 7075.65
Y9999  	加權指數     	20080711	 7244.76
Y9999  	加權指數     	20080714	 7156.96
Y9999  	加權指數     	20080715	 6834.24
Y9999  	加權指數     	20080716	 6710.64
Y9999  	加權指數     	20080717	 6974.51
Y9999  	加權指數     	20080718	 6815.32
Y9999  	加權指數     	20080721	 7085.67
Y9999  	加權指數     	20080722	 7065.65
Y9999  	加權指數     	20080723	 7309.83
Y9999  	加權指數     	20080724	 7368.08
Y9999  	加權指數     	20080725	 7233.62
Y9999  	加權指數     	20080729	 7014.47
Y9999  	加權指數     	20080730	 7070.35
Y9999  	加權指數     	20080731	 7024.06
Y9999  	加權指數     	20080801	 7002.54
Y9999  	加權指數     	20080804	 6977.36
Y9999  	加權指數     	20080805	 6813.40
Y9999  	加權指數     	20080806	 7026.24
Y9999  	加權指數     	20080807	 7024.58
Y9999  	加權指數     	20080808	 7209.04
Y9999  	加權指數     	20080811	 7325.62
Y9999  	加權指數     	20080812	 7293.80
Y9999  	加權指數     	20080813	 7292.34
Y9999  	加權指數     	20080814	 7326.07
Y9999  	加權指數     	20080815	 7196.50
Y9999  	加權指數     	20080818	 7000.74
Y9999  	加權指數     	20080819	 6978.60
Y9999  	加權指數     	20080820	 7040.90
Y9999  	加權指數     	20080821	 6918.48
Y9999  	加權指數     	20080822	 6911.64
Y9999  	加權指數     	20080825	 7030.72
Y9999  	加權指數     	20080826	 6964.60
Y9999  	加權指數     	20080827	 7080.97
